TIME_TO_INTERVAL,Power,Radiation,ClearSkyRadiation,Radiation(SDv3)(CWB),Radiation(SDv3)(OWM),Radiation(MSM),Radiation(today)(CWB),Radiation(today)(OWM),WeatherType(CWB),WeatherType(pred)(CWB),WeatherType(OWM),WeatherType(pred)(OWM),ApparentTemperature(pred)[CWB],Temperature(pred)[CWB],RelativeHumidity(pred)[CWB],FeelsLikeTemperature(pred)[OWM],Temperature(pred)[OWM],RelativeHumidity(pred)[OWM]
2023-09-27 08:45:00,,,0.6516807813367158,0.5334885752200212,0.4569458472856738,,0.5334885752200212,0.4569458472856738,晴,晴,晴,晴,35.25,29.25,77.75,30.182500000000005,28.097500000000025,69.0
2023-09-27 09:00:00,,,0.6980604555048343,0.5750720161413735,0.4862132615007233,,0.5750720161413735,0.4862132615007233,晴,晴,晴,晴,36.0,30.0,75.0,31.370000000000005,28.590000000000032,67.0
2023-09-27 09:15:00,,,0.7301906277499325,0.6005132501800992,0.4977805153606166,,0.6005132501800992,0.4977805153606166,晴,晴,晴,晴,36.0,30.0,75.0,31.370000000000005,28.590000000000032,67.0
2023-09-27 09:30:00,,,0.7623207999950306,0.6259544842188247,0.5093477692205098,,0.6259544842188247,0.5093477692205098,晴,晴,晴,晴,36.0,30.0,75.0,31.370000000000005,28.590000000000032,67.0
2023-09-27 09:45:00,,,0.7944509722401287,0.6513957182575503,0.5209150230804032,,0.6513957182575503,0.5209150230804032,晴,晴,晴,晴,36.0,30.0,75.0,31.370000000000005,28.590000000000032,67.0
2023-09-27 10:00:00,,,0.8265811444852269,0.6768369522962759,0.5324822769402965,,0.6768369522962759,0.5324822769402965,晴,晴,晴,晴,36.0,30.0,75.0,31.370000000000005,28.590000000000032,67.0
2023-09-27 10:15:00,,,0.8419170080156686,0.6703353194650342,0.5286729125249248,,0.6703353194650342,0.5286729125249248,晴,晴,晴,晴,36.0,30.0,75.0,31.370000000000005,28.590000000000032,67.0
2023-09-27 10:30:00,,,0.8572528715461103,0.6638336866337926,0.524863548109553,,0.6638336866337926,0.524863548109553,晴,晴,晴,晴,36.0,30.0,75.0,31.370000000000005,28.590000000000032,67.0
2023-09-27 10:45:00,,,0.8725887350765519,0.6573320538025509,0.5210541836941813,,0.6573320538025509,0.5210541836941813,晴,晴,晴,晴,36.0,30.0,75.0,31.370000000000005,28.590000000000032,67.0
2023-09-27 11:00:00,,,0.8879245986069936,0.6508304209713092,0.5172448192788096,,0.6508304209713092,0.5172448192788096,晴,晴,晴,晴,36.0,30.0,75.0,31.370000000000005,28.590000000000032,67.0
2023-09-27 11:15:00,,,0.8853093671034462,0.6431902766012889,0.5139608481840401,,0.6431902766012889,0.5139608481840401,晴,晴,晴,晴,36.5,30.75,72.75,32.46750000000001,29.297500000000035,65.25
2023-09-27 11:30:00,,,0.8826941355998988,0.6355501322312687,0.5106768770892705,,0.6355501322312687,0.5106768770892705,晴,晴,晴,晴,37.0,31.5,70.5,33.565000000000026,30.005000000000024,63.5
2023-09-27 11:45:00,,,0.8800789040963515,0.6279099878612483,0.5073929059945009,,0.6279099878612483,0.5073929059945009,晴,晴,晴,晴,37.5,32.25,68.25,34.66250000000004,30.71250000000002,61.75
2023-09-27 12:00:00,,,0.8774636725928041,0.620269843491228,0.5041089348997314,,0.620269843491228,0.5041089348997314,晴,晴,晴,晴,38.0,33.0,66.0,35.76000000000005,31.420000000000016,60.0
2023-09-27 12:15:00,,,0.857090355763104,0.6182757475831975,0.4953412907069222,,0.6182757475831975,0.4953412907069222,晴,晴,晴,晴,38.0,33.0,66.0,35.76000000000005,31.420000000000016,60.0
2023-09-27 12:30:00,,,0.8367170389334038,0.616281651675167,0.486573646514113,,0.616281651675167,0.486573646514113,晴,晴,晴,晴,38.0,33.0,66.0,35.76000000000005,31.420000000000016,60.0
2023-09-27 12:45:00,,,0.8163437221037037,0.6142875557671366,0.4778060023213037,,0.6142875557671366,0.4778060023213037,晴,晴,晴,晴,38.0,33.0,66.0,35.76000000000005,31.420000000000016,60.0
2023-09-27 13:00:00,,,0.7959704052740035,0.612293459859106,0.4690383581284944,,0.612293459859106,0.4690383581284944,晴,晴,晴,晴,38.0,33.0,66.0,35.76000000000005,31.420000000000016,60.0
2023-09-27 13:15:00,,,0.7593846505322343,0.5793102428135892,0.4470477293139641,,0.5793102428135892,0.4470477293139641,晴,晴,晴,晴,38.0,33.0,66.0,35.76000000000005,31.420000000000016,60.0
2023-09-27 13:30:00,,,0.7227988957904651,0.5463270257680725,0.4250571004994338,,0.5463270257680725,0.4250571004994338,晴,晴,晴,晴,38.0,33.0,66.0,35.76000000000005,31.420000000000016,60.0
2023-09-27 13:45:00,,,0.6862131410486958,0.5133438087225557,0.40306647168490345,,0.5133438087225557,0.40306647168490345,晴,晴,晴,晴,38.0,33.0,66.0,35.76000000000005,31.420000000000016,60.0
2023-09-27 14:00:00,,,0.6496273863069265,0.4803605916770389,0.3810758428703731,,0.4803605916770389,0.3810758428703731,晴,晴,晴,晴,38.0,33.0,66.0,35.76000000000005,31.420000000000016,60.0
2023-09-27 14:15:00,,,0.5998099921458386,0.4411462790851329,0.35144528657809193,,0.4411462790851329,0.35144528657809193,晴,晴,晴,晴,38.0,33.0,66.5,35.93250000000005,31.497500000000013,60.0
2023-09-27 14:30:00,,,0.5499925979847506,0.4019319664932269,0.3218147302858108,,0.4019319664932269,0.3218147302858108,晴,晴,晴,晴,38.0,33.0,67.0,36.10500000000005,31.575000000000014,60.0
2023-09-27 14:45:00,,,0.5001752038236628,0.36271765390132105,0.2921841739935296,,0.36271765390132105,0.2921841739935296,晴,晴,晴,晴,38.0,33.0,67.5,36.277500000000046,31.65250000000001,60.0
2023-09-27 15:00:00,,,0.4503578096625749,0.32350334130941505,0.2625536177012484,,0.32350334130941505,0.2625536177012484,晴,晴,晴,晴,38.0,33.0,68.0,36.450000000000045,31.73000000000001,60.0
2023-09-27 15:15:00,,,0.3925737142949791,0.28265403252736176,0.23049141634031556,,0.28265403252736176,0.23049141634031556,晴,晴,晴,晴,38.0,33.0,68.0,36.450000000000045,31.73000000000001,60.0
2023-09-27 15:30:00,,,0.3347896189273833,0.24180472374530845,0.19842921497938265,,0.24180472374530845,0.19842921497938265,晴,晴,晴,晴,38.0,33.0,68.0,36.450000000000045,31.73000000000001,60.0
2023-09-27 15:45:00,,,0.27700552355978764,0.20095541496325514,0.16636701361844974,,0.20095541496325514,0.16636701361844974,晴,晴,晴,晴,38.0,33.0,68.0,36.450000000000045,31.73000000000001,60.0
2023-09-27 16:00:00,,,0.21922142819219187,0.16010610618120186,0.1343048122575169,,0.16010610618120186,0.1343048122575169,晴,晴,晴,晴,38.0,33.0,68.0,36.450000000000045,31.73000000000001,60.0
2023-09-27 16:15:00,,,0.17163124902686652,0.1264900176786753,0.10653740990226417,,0.1264900176786753,0.10653740990226417,晴,晴,晴,晴,38.0,33.0,68.0,36.450000000000045,31.73000000000001,60.0
2023-09-27 16:30:00,,,0.1240410698615412,0.09287392917614874,0.07877000754701144,,0.09287392917614874,0.07877000754701144,晴,晴,晴,晴,38.0,33.0,68.0,36.450000000000045,31.73000000000001,60.0
2023-09-27 16:45:00,,,0.07645089069621586,0.059257840673622185,0.0510026051917587,,0.059257840673622185,0.0510026051917587,晴,晴,晴,晴,38.0,33.0,68.0,36.450000000000045,31.73000000000001,60.0
2023-09-27 17:00:00,,,0.0288607115308905,0.025641752171095652,0.02323520283650597,,0.025641752171095652,0.02323520283650597,晴,晴,晴,晴,38.0,33.0,68.0,36.450000000000045,31.73000000000001,60.0
2023-09-27 17:15:00,,,0.021645533648167875,0.01923131412832174,0.017426402127379476,,0.01923131412832174,0.017426402127379476,晴,晴,晴,晴,37.5,32.5,69.0,35.84500000000004,31.21500000000001,62.25
2023-09-27 17:30:00,,,0.01443035576544525,0.012820876085547828,0.011617601418252984,,0.012820876085547828,0.011617601418252984,晴,晴,晴,晴,37.0,32.0,70.0,35.24000000000004,30.700000000000014,64.5
2023-09-27 17:45:00,,,0.007215177882722624,0.006410438042773914,0.005808800709126493,,0.006410438042773914,0.005808800709126493,晴,晴,晴,晴,36.5,31.5,71.0,34.63500000000004,30.185000000000013,66.75
2023-09-27 18:00:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,36.0,31.0,72.0,34.03000000000004,29.670000000000016,69.0
2023-09-27 18:15:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,36.0,31.0,72.0,34.03000000000004,29.670000000000016,69.0
2023-09-27 18:30:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,36.0,31.0,72.0,34.03000000000004,29.670000000000016,69.0
2023-09-27 18:45:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,36.0,31.0,72.0,34.03000000000004,29.670000000000016,69.0
2023-09-27 19:00:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,36.0,31.0,72.0,34.03000000000004,29.670000000000016,69.0
2023-09-27 19:15:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,36.0,31.0,72.0,34.03000000000004,29.670000000000016,69.0
2023-09-27 19:30:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,36.0,31.0,72.0,34.03000000000004,29.670000000000016,69.0
2023-09-27 19:45:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,36.0,31.0,72.0,34.03000000000004,29.670000000000016,69.0
2023-09-27 20:00:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,36.0,31.0,72.0,34.03000000000004,29.670000000000016,69.0
2023-09-27 20:15:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,35.5,30.5,73.0,33.602500000000035,29.41500000000002,69.75
2023-09-27 20:30:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,35.0,30.0,74.0,33.17500000000004,29.160000000000025,70.5
2023-09-27 20:45:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,34.5,29.5,75.0,32.747500000000045,28.905000000000033,71.25
2023-09-27 21:00:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,34.0,29.0,76.0,32.32000000000005,28.650000000000034,72.0
2023-09-27 21:15:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,34.0,29.0,76.0,32.32000000000005,28.650000000000034,72.0
2023-09-27 21:30:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,34.0,29.0,76.0,32.32000000000005,28.650000000000034,72.0
2023-09-27 21:45:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,34.0,29.0,76.0,32.32000000000005,28.650000000000034,72.0
2023-09-27 22:00:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,34.0,29.0,76.0,32.32000000000005,28.650000000000034,72.0
2023-09-27 22:15:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,34.0,29.0,76.0,32.32000000000005,28.650000000000034,72.0
2023-09-27 22:30:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,34.0,29.0,76.0,32.32000000000005,28.650000000000034,72.0
2023-09-27 22:45:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,34.0,29.0,76.0,32.32000000000005,28.650000000000034,72.0
2023-09-27 23:00:00,,,0.0,0.0,0.0,,0.0,0.0,晴,晴,晴,晴,34.0,29.0,76.0,32.32000000000005,28.650000000000034,72.0
2023-09-27 23:15:00,,,,,,,,,晴,晴,晴,晴,34.0,29.0,78.25,32.140000000000036,28.515000000000033,72.75
2023-09-27 23:30:00,,,,,,,,,晴,晴,晴,晴,34.0,29.0,80.5,31.960000000000036,28.380000000000024,73.5
2023-09-27 23:45:00,,,,,,,,,晴,晴,晴,晴,34.0,29.0,82.75,31.780000000000033,28.245000000000008,74.25
2023-09-28 00:00:00,,,,,,,,,,,,,34.0,29.0,85.0,31.600000000000023,28.11000000000001,75.0
2023-09-28 00:15:00,,,,,,,,,,,,,34.0,29.0,85.0,31.600000000000023,28.11000000000001,75.0
2023-09-28 00:30:00,,,,,,,,,,,,,34.0,29.0,85.0,31.600000000000023,28.11000000000001,75.0
2023-09-28 00:45:00,,,,,,,,,,,,,34.0,29.0,85.0,31.600000000000023,28.11000000000001,75.0
2023-09-28 01:00:00,,,,,,,,,,,,,34.0,29.0,85.0,31.600000000000023,28.11000000000001,75.0
2023-09-28 01:15:00,,,,,,,,,,,,,34.0,29.0,85.0,31.600000000000023,28.11000000000001,75.0
2023-09-28 01:30:00,,,,,,,,,,,,,34.0,29.0,85.0,31.600000000000023,28.11000000000001,75.0
2023-09-28 01:45:00,,,,,,,,,,,,,34.0,29.0,85.0,31.600000000000023,28.11000000000001,75.0
2023-09-28 02:00:00,,,,,,,,,,,,,34.0,29.0,85.0,31.600000000000023,28.11000000000001,75.0
2023-09-28 02:15:00,,,,,,,,,,,,,33.75,28.75,85.75,31.160000000000025,27.89000000000001,75.25
2023-09-28 02:30:00,,,,,,,,,,,,,33.5,28.5,86.5,30.720000000000034,27.67000000000001,75.5
2023-09-28 02:45:00,,,,,,,,,,,,,33.25,28.25,87.25,30.280000000000033,27.45000000000001,75.75
2023-09-28 03:00:00,,,,,,,,,,,,,33.0,28.0,88.0,29.840000000000032,27.23000000000001,76.0
2023-09-28 03:15:00,,,,,,,,,,,,,33.0,28.0,88.0,29.840000000000032,27.23000000000001,76.0
2023-09-28 03:30:00,,,,,,,,,,,,,33.0,28.0,88.0,29.840000000000032,27.23000000000001,76.0
2023-09-28 03:45:00,,,,,,,,,,,,,33.0,28.0,88.0,29.840000000000032,27.23000000000001,76.0
2023-09-28 04:00:00,,,,,,,,,,,,,33.0,28.0,88.0,29.840000000000032,27.23000000000001,76.0
2023-09-28 04:15:00,,,,,,,,,,,,,33.0,28.0,88.0,29.840000000000032,27.23000000000001,76.0
2023-09-28 04:30:00,,,,,,,,,,,,,33.0,28.0,88.0,29.840000000000032,27.23000000000001,76.0
2023-09-28 04:45:00,,,,,,,,,,,,,33.0,28.0,88.0,29.840000000000032,27.23000000000001,76.0
2023-09-28 05:00:00,,,,,,,,,,,,,33.0,28.0,88.0,29.840000000000032,27.23000000000001,76.0
2023-09-28 05:15:00,,,,,,,,,,,,,,,,28.952500000000033,26.995000000000008,75.5
2023-09-28 05:30:00,,,,,,,,,,,,,,,,28.065000000000023,26.76000000000002,75.0
2023-09-28 05:45:00,,,,,,,,,,,,,,,,27.177500000000023,26.52500000000002,74.5
2023-09-28 06:00:00,,,,,,,,,,,,,,,,26.29000000000002,26.29000000000002,74.0
2023-09-28 06:15:00,,,,,,,,,,,,,,,,26.29000000000002,26.29000000000002,74.0
2023-09-28 06:30:00,,,,,,,,,,,,,,,,26.29000000000002,26.29000000000002,74.0
2023-09-28 06:45:00,,,,,,,,,,,,,,,,26.29000000000002,26.29000000000002,74.0
2023-09-28 07:00:00,,,,,,,,,,,,,,,,26.29000000000002,26.29000000000002,74.0
2023-09-28 07:15:00,,,,,,,,,,,,,,,,26.29000000000002,26.29000000000002,74.0
2023-09-28 07:30:00,,,,,,,,,,,,,,,,26.29000000000002,26.29000000000002,74.0
2023-09-28 07:45:00,,,,,,,,,,,,,,,,26.29000000000002,26.29000000000002,74.0
2023-09-28 08:00:00,,,,,,,,,,,,,,,,26.29000000000002,26.29000000000002,74.0
2023-09-28 08:15:00,,,,,,,,,,,,,,,,27.480000000000015,26.862500000000026,71.75
2023-09-28 08:30:00,,,,,,,,,,,,,,,,28.670000000000016,27.435000000000034,69.5
2023-09-28 08:45:00,,,,,,,,,,,,,,,,29.86000000000001,28.007500000000032,67.25
2023-09-28 09:00:00,,,,,,,,,,,,,,,,31.050000000000008,28.580000000000037,65.0
2023-09-28 09:15:00,,,,,,,,,,,,,,,,31.050000000000008,28.580000000000037,65.0
2023-09-28 09:30:00,,,,,,,,,,,,,,,,31.050000000000008,28.580000000000037,65.0
2023-09-28 09:45:00,,,,,,,,,,,,,,,,31.050000000000008,28.580000000000037,65.0
2023-09-28 10:00:00,,,,,,,,,,,,,,,,31.050000000000008,28.580000000000037,65.0
2023-09-28 10:15:00,,,,,,,,,,,,,,,,31.050000000000008,28.580000000000037,65.0
2023-09-28 10:30:00,,,,,,,,,,,,,,,,31.050000000000008,28.580000000000037,65.0
2023-09-28 10:45:00,,,,,,,,,,,,,,,,31.050000000000008,28.580000000000037,65.0
2023-09-28 11:00:00,,,,,,,,,,,,,,,,31.050000000000008,28.580000000000037,65.0
2023-09-28 11:15:00,,,,,,,,,,,,,,,,32.170000000000016,29.295000000000034,63.5
2023-09-28 11:30:00,,,,,,,,,,,,,,,,33.29000000000002,30.01000000000002,62.0
2023-09-28 11:45:00,,,,,,,,,,,,,,,,34.41000000000003,30.72500000000001,60.5
2023-09-28 12:00:00,,,,,,,,,,,,,,,,35.53000000000004,31.44,59.0
2023-09-28 12:15:00,,,,,,,,,,,,,,,,35.53000000000004,31.44,59.0
2023-09-28 12:30:00,,,,,,,,,,,,,,,,35.53000000000004,31.44,59.0
2023-09-28 12:45:00,,,,,,,,,,,,,,,,35.53000000000004,31.44,59.0
2023-09-28 13:00:00,,,,,,,,,,,,,,,,35.53000000000004,31.44,59.0
2023-09-28 13:15:00,,,,,,,,,,,,,,,,35.53000000000004,31.44,59.0
2023-09-28 13:30:00,,,,,,,,,,,,,,,,35.53000000000004,31.44,59.0
2023-09-28 13:45:00,,,,,,,,,,,,,,,,35.53000000000004,31.44,59.0
2023-09-28 14:00:00,,,,,,,,,,,,,,,,35.53000000000004,31.44,59.0
2023-09-28 14:15:00,,,,,,,,,,,,,,,,35.57500000000004,31.40000000000001,59.5
2023-09-28 14:30:00,,,,,,,,,,,,,,,,35.62000000000003,31.360000000000014,60.0
2023-09-28 14:45:00,,,,,,,,,,,,,,,,35.665000000000035,31.320000000000025,60.5
2023-09-28 15:00:00,,,,,,,,,,,,,,,,35.710000000000036,31.280000000000033,61.0
2023-09-28 15:15:00,,,,,,,,,,,,,,,,35.710000000000036,31.280000000000033,61.0
2023-09-28 15:30:00,,,,,,,,,,,,,,,,35.710000000000036,31.280000000000033,61.0
2023-09-28 15:45:00,,,,,,,,,,,,,,,,35.710000000000036,31.280000000000033,61.0
2023-09-28 16:00:00,,,,,,,,,,,,,,,,35.710000000000036,31.280000000000033,61.0
2023-09-28 16:15:00,,,,,,,,,,,,,,,,35.710000000000036,31.280000000000033,61.0
2023-09-28 16:30:00,,,,,,,,,,,,,,,,35.710000000000036,31.280000000000033,61.0
2023-09-28 16:45:00,,,,,,,,,,,,,,,,35.710000000000036,31.280000000000033,61.0
2023-09-28 17:00:00,,,,,,,,,,,,,,,,35.710000000000036,31.280000000000033,61.0
2023-09-28 17:15:00,,,,,,,,,,,,,,,,35.35500000000003,30.882500000000025,63.25
2023-09-28 17:30:00,,,,,,,,,,,,,,,,35.000000000000036,30.485000000000014,65.5
2023-09-28 17:45:00,,,,,,,,,,,,,,,,34.645000000000024,30.08750000000001,67.75
2023-09-28 18:00:00,,,,,,,,,,,,,,,,34.29000000000002,29.69,70.0
2023-09-28 18:15:00,,,,,,,,,,,,,,,,34.29000000000002,29.69,70.0
2023-09-28 18:30:00,,,,,,,,,,,,,,,,34.29000000000002,29.69,70.0
2023-09-28 18:45:00,,,,,,,,,,,,,,,,34.29000000000002,29.69,70.0
2023-09-28 19:00:00,,,,,,,,,,,,,,,,34.29000000000002,29.69,70.0
2023-09-28 19:15:00,,,,,,,,,,,,,,,,34.29000000000002,29.69,70.0
2023-09-28 19:30:00,,,,,,,,,,,,,,,,34.29000000000002,29.69,70.0
2023-09-28 19:45:00,,,,,,,,,,,,,,,,34.29000000000002,29.69,70.0
2023-09-28 20:00:00,,,,,,,,,,,,,,,,34.29000000000002,29.69,70.0
2023-09-28 20:15:00,,,,,,,,,,,,,,,,33.77750000000002,29.36500000000001,71.25
2023-09-28 20:30:00,,,,,,,,,,,,,,,,33.26500000000001,29.040000000000024,72.5
2023-09-28 20:45:00,,,,,,,,,,,,,,,,32.75250000000001,28.715000000000032,73.75
2023-09-28 21:00:00,,,,,,,,,,,,,,,,32.24000000000001,28.390000000000054,75.0
2023-09-28 21:15:00,,,,,,,,,,,,,,,,32.24000000000001,28.390000000000054,75.0
2023-09-28 21:30:00,,,,,,,,,,,,,,,,32.24000000000001,28.390000000000054,75.0
2023-09-28 21:45:00,,,,,,,,,,,,,,,,32.24000000000001,28.390000000000054,75.0
2023-09-28 22:00:00,,,,,,,,,,,,,,,,32.24000000000001,28.390000000000054,75.0
2023-09-28 22:15:00,,,,,,,,,,,,,,,,32.24000000000001,28.390000000000054,75.0
2023-09-28 22:30:00,,,,,,,,,,,,,,,,32.24000000000001,28.390000000000054,75.0
2023-09-28 22:45:00,,,,,,,,,,,,,,,,32.24000000000001,28.390000000000054,75.0
2023-09-28 23:00:00,,,,,,,,,,,,,,,,32.24000000000001,28.390000000000054,75.0
2023-09-28 23:15:00,,,,,,,,,,,,,,,,31.95500000000001,28.247500000000052,75.25
2023-09-28 23:30:00,,,,,,,,,,,,,,,,31.670000000000016,28.105000000000054,75.5
2023-09-28 23:45:00,,,,,,,,,,,,,,,,31.38500000000002,27.962500000000052,75.75
2023-09-29 00:00:00,,,,,,,,,,,,,,,,31.100000000000023,27.820000000000054,76.0
2023-09-29 00:15:00,,,,,,,,,,,,,,,,31.100000000000023,27.820000000000054,76.0
2023-09-29 00:30:00,,,,,,,,,,,,,,,,31.100000000000023,27.820000000000054,76.0
2023-09-29 00:45:00,,,,,,,,,,,,,,,,31.100000000000023,27.820000000000054,76.0
2023-09-29 01:00:00,,,,,,,,,,,,,,,,31.100000000000023,27.820000000000054,76.0
2023-09-29 01:15:00,,,,,,,,,,,,,,,,31.100000000000023,27.820000000000054,76.0
2023-09-29 01:30:00,,,,,,,,,,,,,,,,31.100000000000023,27.820000000000054,76.0
2023-09-29 01:45:00,,,,,,,,,,,,,,,,31.100000000000023,27.820000000000054,76.0
2023-09-29 02:00:00,,,,,,,,,,,,,,,,31.100000000000023,27.820000000000054,76.0
2023-09-29 02:15:00,,,,,,,,,,,,,,,,30.597500000000025,27.590000000000053,75.75
2023-09-29 02:30:00,,,,,,,,,,,,,,,,30.095000000000034,27.36000000000004,75.5
2023-09-29 02:45:00,,,,,,,,,,,,,,,,29.592500000000033,27.130000000000038,75.25
2023-09-29 03:00:00,,,,,,,,,,,,,,,,29.090000000000032,26.900000000000034,75.0
2023-09-29 03:15:00,,,,,,,,,,,,,,,,29.090000000000032,26.900000000000034,75.0
2023-09-29 03:30:00,,,,,,,,,,,,,,,,29.090000000000032,26.900000000000034,75.0
2023-09-29 03:45:00,,,,,,,,,,,,,,,,29.090000000000032,26.900000000000034,75.0
2023-09-29 04:00:00,,,,,,,,,,,,,,,,29.090000000000032,26.900000000000034,75.0
2023-09-29 04:15:00,,,,,,,,,,,,,,,,29.090000000000032,26.900000000000034,75.0
2023-09-29 04:30:00,,,,,,,,,,,,,,,,29.090000000000032,26.900000000000034,75.0
2023-09-29 04:45:00,,,,,,,,,,,,,,,,29.090000000000032,26.900000000000034,75.0
2023-09-29 05:00:00,,,,,,,,,,,,,,,,29.090000000000032,26.900000000000034,75.0
2023-09-29 05:15:00,,,,,,,,,,,,,,,,28.355000000000032,26.712500000000034,73.5
2023-09-29 05:30:00,,,,,,,,,,,,,,,,27.620000000000033,26.525000000000034,72.0
2023-09-29 05:45:00,,,,,,,,,,,,,,,,26.885000000000034,26.337500000000034,70.5
2023-09-29 06:00:00,,,,,,,,,,,,,,,,26.150000000000034,26.150000000000034,69.0
2023-09-29 06:15:00,,,,,,,,,,,,,,,,26.150000000000034,26.150000000000034,69.0
2023-09-29 06:30:00,,,,,,,,,,,,,,,,26.150000000000034,26.150000000000034,69.0
2023-09-29 06:45:00,,,,,,,,,,,,,,,,26.150000000000034,26.150000000000034,69.0
2023-09-29 07:00:00,,,,,,,,,,,,,,,,26.150000000000034,26.150000000000034,69.0
